Date,State,HomeValue
2001-10-01,South Dakota,108510.01960936164
2001-11-01,South Dakota,108757.57825171268
2001-12-01,South Dakota,108922.151356239
2002-01-01,South Dakota,109051.78046857538
2002-02-01,South Dakota,109515.960351119
2002-03-01,South Dakota,109884.70187130616
2002-04-01,South Dakota,110138.43590644065
2002-05-01,South Dakota,110241.65277876152
2002-06-01,South Dakota,110592.98161289503
2002-07-01,South Dakota,111014.62440993096
2002-08-01,South Dakota,111403.96177764132
2002-09-01,South Dakota,111897.83802822168
2002-10-01,South Dakota,112233.4696707697
2002-11-01,South Dakota,112452.92841517869
2002-12-01,South Dakota,112572.4020423306
2003-01-01,South Dakota,113028.7086350264
2003-02-01,South Dakota,113858.30202139662
2003-03-01,South Dakota,114418.05613235167
2003-04-01,South Dakota,114678.58617187862
2003-05-01,South Dakota,114502.26469905664
2003-06-01,South Dakota,114586.56840309755
2003-07-01,South Dakota,114867.96933809672
2003-08-01,South Dakota,115469.9221827961
2003-09-01,South Dakota,116313.46637039064
2003-10-01,South Dakota,117300.71718966884
2003-11-01,South Dakota,118029.26487057816
2003-12-01,South Dakota,118412.35733517872
2004-01-01,South Dakota,118586.46184058476
2004-02-01,South Dakota,119026.8472595809
2004-03-01,South Dakota,119602.4148975846
2004-04-01,South Dakota,120092.40437626472
2004-05-01,South Dakota,120669.61193179668
2004-06-01,South Dakota,121437.73279410112
2004-07-01,South Dakota,122481.51597414794
2004-08-01,South Dakota,123409.66110244684
2004-09-01,South Dakota,124233.81559459446
2004-10-01,South Dakota,124929.54619525644
2004-11-01,South Dakota,125586.8580434033
2004-12-01,South Dakota,126113.46358377209
2005-01-01,South Dakota,126740.5771811588
2005-02-01,South Dakota,127499.70466491002
2005-03-01,South Dakota,128263.58208392236
2005-04-01,South Dakota,128968.69290952547
2005-05-01,South Dakota,129598.59879164286
2005-06-01,South Dakota,130331.54788480671
2005-07-01,South Dakota,131028.51803728858
2005-08-01,South Dakota,131822.53787335576
2005-09-01,South Dakota,132717.8464756816
2005-10-01,South Dakota,133590.23688995742
2005-11-01,South Dakota,134187.9983670337
2005-12-01,South Dakota,134546.2980218917
2006-01-01,South Dakota,134960.53659589062
2006-02-01,South Dakota,135473.37526329642
2006-03-01,South Dakota,135922.6677829116
2006-04-01,South Dakota,136161.56501469077
2006-05-01,South Dakota,136482.26481474773
2006-06-01,South Dakota,136924.56524541357
2006-07-01,South Dakota,137509.8089720439
2006-08-01,South Dakota,137887.33981614697
2006-09-01,South Dakota,138248.70121788347
2006-10-01,South Dakota,138413.51211456183
2006-11-01,South Dakota,138714.53526796392
2006-12-01,South Dakota,139109.75081385442
2007-01-01,South Dakota,139777.0145507759
2007-02-01,South Dakota,140261.53749665146
2007-03-01,South Dakota,140506.7962673636
2007-04-01,South Dakota,140583.4492297312
2007-05-01,South Dakota,140718.31076456638
2007-06-01,South Dakota,141099.8891999047
2007-07-01,South Dakota,141445.86174393
2007-08-01,South Dakota,141884.03554479798
2007-09-01,South Dakota,142237.52084361864
2007-10-01,South Dakota,142651.293704414
2007-11-01,South Dakota,143118.86397657412
2007-12-01,South Dakota,143680.6733879931
2008-01-01,South Dakota,144331.31539912496
2008-02-01,South Dakota,144869.00507782912
2008-03-01,South Dakota,145204.7653957916
2008-04-01,South Dakota,145285.12380892874
2008-05-01,South Dakota,145279.35165887608
2008-06-01,South Dakota,145350.2945677537
2008-07-01,South Dakota,145449.10877089217
2008-08-01,South Dakota,145627.79686669595
2008-09-01,South Dakota,145799.85441219225
2008-10-01,South Dakota,146022.40880704418
2008-11-01,South Dakota,146274.3453314044
2008-12-01,South Dakota,146484.19609121364
2009-01-01,South Dakota,146752.3706245387
2009-02-01,South Dakota,146794.71033222522
2009-03-01,South Dakota,146716.45292189575
2009-04-01,South Dakota,146390.27042458687
2009-05-01,South Dakota,146026.618800872
2009-06-01,South Dakota,145649.03948447204
2009-07-01,South Dakota,145212.8113429241
2009-08-01,South Dakota,144797.9536027999
2009-09-01,South Dakota,144376.2376591609
2009-10-01,South Dakota,144040.09462755368
2009-11-01,South Dakota,143751.93037593528
2009-12-01,South Dakota,143652.22109117123
2010-01-01,South Dakota,143732.406513093
2010-02-01,South Dakota,143806.3617528835
2010-03-01,South Dakota,143926.1298998558
2010-04-01,South Dakota,144056.13627099546
2010-05-01,South Dakota,144303.04697824517
2010-06-01,South Dakota,144481.94173685767
2010-07-01,South Dakota,144582.37006947413
2010-08-01,South Dakota,144642.68997872795
2010-09-01,South Dakota,144599.7990702051
2010-10-01,South Dakota,144560.5075946363
2010-11-01,South Dakota,144511.25550290977
2010-12-01,South Dakota,144483.91597193838
2011-01-01,South Dakota,144430.36224908353
2011-02-01,South Dakota,144253.70989066505
2011-03-01,South Dakota,144086.5293063509
2011-04-01,South Dakota,143823.07539000423
2011-05-01,South Dakota,143634.48200965172
2011-06-01,South Dakota,143604.19676881845
2011-07-01,South Dakota,143652.9378827326
2011-08-01,South Dakota,143751.8427239123
2011-09-01,South Dakota,143730.4580762823
2011-10-01,South Dakota,143761.93541129027
2011-11-01,South Dakota,143850.71870748847
2011-12-01,South Dakota,144004.10464672445
2012-01-01,South Dakota,144162.7826807727
2012-02-01,South Dakota,144385.65121208457
2012-03-01,South Dakota,144930.19981463972
2012-04-01,South Dakota,145725.48046752255
2012-06-01,South Dakota,148560.0628078742
2012-07-01,South Dakota,150239.75190812183
2012-08-01,South Dakota,151712.7508543705
2012-09-01,South Dakota,152845.09693434052
2012-10-01,South Dakota,153463.67548196475
2012-11-01,South Dakota,153720.50645161548
2012-12-01,South Dakota,153998.08429424147
2013-01-01,South Dakota,154524.81088658006
2013-02-01,South Dakota,155208.7306684381
2013-03-01,South Dakota,155980.80773586102
2013-04-01,South Dakota,156689.42326301688
2013-05-01,South Dakota,157446.70774042924
2013-06-01,South Dakota,158096.2097525768
2013-07-01,South Dakota,158620.4450124216
2013-08-01,South Dakota,159221.8433747637
2013-09-01,South Dakota,159768.73991954324
2013-10-01,South Dakota,160570.1129762324
2013-11-01,South Dakota,161052.0215229205
2013-12-01,South Dakota,161289.4985668018
2014-01-01,South Dakota,161387.53811536523
2014-02-01,South Dakota,161307.72547605747
2014-03-01,South Dakota,161367.99208627918
2014-04-01,South Dakota,161436.7633390467
2014-05-01,South Dakota,161771.2218380079
2014-06-01,South Dakota,162246.70562178208
2014-07-01,South Dakota,162949.80231135726
2014-08-01,South Dakota,163722.1970680029
2014-09-01,South Dakota,164395.13875936894
2014-10-01,South Dakota,164658.35437136496
2014-11-01,South Dakota,164754.9914330228
2014-12-01,South Dakota,164953.62311272748
2015-01-01,South Dakota,165534.851748671
2015-02-01,South Dakota,166388.81040033876
2015-03-01,South Dakota,167187.49252956404
2015-04-01,South Dakota,168014.25712805378
2015-05-01,South Dakota,168798.7500189157
2015-06-01,South Dakota,169666.99913902083
2015-07-01,South Dakota,170356.45251353108
2015-08-01,South Dakota,171169.78742290463
2015-09-01,South Dakota,172060.31294051508
2015-10-01,South Dakota,173058.9409080375
2015-11-01,South Dakota,173734.0097357214
2015-12-01,South Dakota,174505.20687483225
2016-01-01,South Dakota,175278.33777874918
2016-02-01,South Dakota,176136.03449906994
2016-03-01,South Dakota,176580.9307622281
2016-04-01,South Dakota,176919.90382196216
2016-05-01,South Dakota,177296.84858998095
2016-06-01,South Dakota,177833.0308363332
2016-07-01,South Dakota,178314.68985046342
2016-08-01,South Dakota,178731.02768496072
2016-09-01,South Dakota,179274.38270485797
2016-10-01,South Dakota,179883.29632970528
2016-11-01,South Dakota,180534.76752283177
2016-12-01,South Dakota,181159.47681166732
2017-01-01,South Dakota,181737.41039461017
2017-02-01,South Dakota,182340.89109819056
2017-03-01,South Dakota,182984.9091770522
2017-04-01,South Dakota,183880.6988789848
2017-05-01,South Dakota,184801.20234290697
2017-06-01,South Dakota,185606.5863697396
2017-07-01,South Dakota,186203.78773120916
2017-08-01,South Dakota,186667.05634623603
2017-09-01,South Dakota,187274.4659647255
2017-10-01,South Dakota,188043.23668241748
2017-11-01,South Dakota,189054.7514898736
2017-12-01,South Dakota,189934.54855466564
2018-01-01,South Dakota,190650.45467429477
2018-02-01,South Dakota,191195.73335251436
2018-03-01,South Dakota,192020.6005902772
2018-04-01,South Dakota,192848.3920393588
2018-05-01,South Dakota,193762.9239919728
2018-06-01,South Dakota,194274.59370705645
2018-07-01,South Dakota,195048.87805274889
2018-08-01,South Dakota,195702.7514590054
2018-09-01,South Dakota,196443.14241849477
2018-10-01,South Dakota,196805.8273913699
2018-11-01,South Dakota,197373.2509369745
2018-12-01,South Dakota,198098.72169166937
2019-01-01,South Dakota,199036.38675540304
2019-02-01,South Dakota,200115.37268021613
2019-03-01,South Dakota,201324.81493767395
2019-04-01,South Dakota,202477.17105743673
2019-05-01,South Dakota,203371.79481326448
2019-06-01,South Dakota,204118.2230238572
2019-07-01,South Dakota,204725.87790340697
2019-08-01,South Dakota,205308.9003709868
2019-09-01,South Dakota,205827.6548144044
2019-10-01,South Dakota,206744.225753466
2019-11-01,South Dakota,207877.00649910304
2019-12-01,South Dakota,209172.8712044995
2020-01-01,South Dakota,210147.68903348836
2020-02-01,South Dakota,210975.4670880387
2020-03-01,South Dakota,211974.27169413035
2020-04-01,South Dakota,213169.71760656897
2020-05-01,South Dakota,214227.7263025836
2020-06-01,South Dakota,214962.50890955105
2020-07-01,South Dakota,215938.75594998928
2020-08-01,South Dakota,217399.07330708252
2020-09-01,South Dakota,219803.1131843001
2020-10-01,South Dakota,222343.4167957139
2020-11-01,South Dakota,225170.33016824396
2020-12-01,South Dakota,227614.26094008857
2021-01-01,South Dakota,229879.7363142933
2021-02-01,South Dakota,232353.46408289732
2021-03-01,South Dakota,235035.84322019632
2021-04-01,South Dakota,238227.90081340095
2021-05-01,South Dakota,242063.31839471223
2021-06-01,South Dakota,246365.38633527744
2021-07-01,South Dakota,250617.90221094
2021-08-01,South Dakota,253720.7512136445
2021-09-01,South Dakota,255603.70540445988
2021-10-01,South Dakota,257144.79648569995
2021-11-01,South Dakota,259321.2435440212
2021-12-01,South Dakota,262362.7229516075
2022-01-01,South Dakota,266532.2592779372
2022-02-01,South Dakota,271148.12924216624
2022-03-01,South Dakota,276351.4238198029
2022-04-01,South Dakota,281488.7213456983
2022-05-01,South Dakota,286156.2706567095
2022-06-01,South Dakota,289974.0141519555
2022-07-01,South Dakota,292043.5519645983
2022-08-01,South Dakota,292462.70330816036
2022-09-01,South Dakota,291658.6491301509
2022-10-01,South Dakota,291298.0348792993
2022-11-01,South Dakota,291258.11234178796
2022-12-01,South Dakota,291361.5001507735
2023-01-01,South Dakota,290981.9625566865
2023-02-01,South Dakota,290467.4127725093
2023-03-01,South Dakota,290885.9436927831
2023-04-01,South Dakota,292051.87008085987
2023-05-01,South Dakota,293569.2584681958
2023-06-01,South Dakota,294644.1090005736
2023-07-01,South Dakota,294988.7462187883
2023-08-01,South Dakota,295155.26964931475
2023-09-01,South Dakota,294983.7061556237
2023-10-01,South Dakota,294716.03017222014
2023-11-01,South Dakota,294582.8219595603
2023-12-01,South Dakota,294193.25874420395
2024-01-01,South Dakota,294404.99507574347
2024-02-01,South Dakota,295352.92940372275
2024-03-01,South Dakota,297383.0819523716
2024-04-01,South Dakota,299344.0491111321
2024-05-01,South Dakota,300500.6019822678
2024-06-01,South Dakota,300788.49028389057
2024-07-01,South Dakota,300733.18296883214
2024-08-01,South Dakota,300970.67918473744
2024-09-01,South Dakota,301743.4199854506
2024-10-01,South Dakota,302858.7571971519
2024-11-01,South Dakota,303774.82833768864
2024-12-01,South Dakota,304763.89523978805
2025-01-01,South Dakota,305743.3991920984
2025-02-01,South Dakota,306802.2152448062
2025-03-01,South Dakota,307273.1210639446
2025-04-01,South Dakota,307545.16428594425
2025-05-01,South Dakota,307420.59944029205
2025-06-01,South Dakota,307351.78648337856
2025-07-01,South Dakota,307131.85010375356
2025-08-01,South Dakota,307406.0072749303
2025-09-01,South Dakota,308018.1317302776
2025-10-01,South Dakota,308932.63658242655
2025-11-01,South Dakota,310014.047462885
2002-04-01,Wyoming,142195.82849980102
2002-05-01,Wyoming,140931.90277495375
2002-06-01,Wyoming,140355.97124876035
2002-07-01,Wyoming,139476.30698957713
2002-08-01,Wyoming,139556.22298016268
2002-09-01,Wyoming,140123.65447738362
2002-10-01,Wyoming,140634.03560637133
2002-11-01,Wyoming,141077.9447209996
2002-12-01,Wyoming,141298.90566655897
2003-01-01,Wyoming,141633.60674664017
2003-02-01,Wyoming,142016.30565542227
2003-03-01,Wyoming,142314.54105503092
2003-04-01,Wyoming,142677.156805137
2003-05-01,Wyoming,143415.061278186
2003-06-01,Wyoming,144464.78692573195
2003-07-01,Wyoming,145487.61258763392
2003-08-01,Wyoming,146309.38881364602
2003-09-01,Wyoming,146975.148026271
2003-10-01,Wyoming,147659.0584909553
2003-11-01,Wyoming,148305.17609021024
2003-12-01,Wyoming,148837.4783321976
2004-01-01,Wyoming,149284.5777919892
2004-02-01,Wyoming,149749.5740599802
2004-03-01,Wyoming,150363.82175154748
2004-04-01,Wyoming,151190.117875849
2004-05-01,Wyoming,152327.80454281167
2004-06-01,Wyoming,153729.23504432544
2004-07-01,Wyoming,155195.66463529892
2004-08-01,Wyoming,156684.78950188262
2004-09-01,Wyoming,158074.25997068678
2004-10-01,Wyoming,159312.2617878489
2004-11-01,Wyoming,160399.43739355923
2004-12-01,Wyoming,161584.20913143447
2005-01-01,Wyoming,162784.26937430535
2005-02-01,Wyoming,163749.8271597116
2005-03-01,Wyoming,164483.1378363257
2005-04-01,Wyoming,164993.01397980316
2005-05-01,Wyoming,165893.95264058412
2005-06-01,Wyoming,166963.62809277652
2005-07-01,Wyoming,168379.9333228939
2005-08-01,Wyoming,169565.202195183
2005-09-01,Wyoming,170755.8033291836
2005-10-01,Wyoming,171989.41445401753
2005-11-01,Wyoming,173201.43353962098
2005-12-01,Wyoming,174393.6802117335
2006-01-01,Wyoming,175497.68997483785
2006-02-01,Wyoming,176676.72599275332
2006-03-01,Wyoming,177851.68738831786
2006-04-01,Wyoming,179154.59784982956
2006-05-01,Wyoming,180843.09561982471
2006-06-01,Wyoming,182733.1492231492
2006-07-01,Wyoming,184735.11431215788
2006-08-01,Wyoming,186268.22350618
2006-09-01,Wyoming,187614.10806009057
2006-10-01,Wyoming,188995.86363124815
2006-11-01,Wyoming,190510.594801564
2006-12-01,Wyoming,191891.91522537495
2007-01-01,Wyoming,192985.9674511254
2007-02-01,Wyoming,193829.3184410153
2007-03-01,Wyoming,194735.68516696224
2007-04-01,Wyoming,195792.6859666462
2007-05-01,Wyoming,197053.39843147667
2007-06-01,Wyoming,198456.5950957799
2007-07-01,Wyoming,199508.307888689
2007-08-01,Wyoming,200265.56395323048
2007-09-01,Wyoming,200775.86146166627
2007-10-01,Wyoming,201353.26791895265
2007-11-01,Wyoming,201863.6115446984
2007-12-01,Wyoming,202259.27313749585
2008-01-01,Wyoming,202516.07011189623
2008-02-01,Wyoming,202747.22273909487
2008-03-01,Wyoming,202948.24100494976
2008-04-01,Wyoming,202981.24253313665
2008-05-01,Wyoming,202845.78714628844
2008-06-01,Wyoming,202534.02873503207
2008-07-01,Wyoming,202287.7897236102
2008-08-01,Wyoming,202067.13562428244
2008-09-01,Wyoming,201812.54686427905
2008-10-01,Wyoming,201460.0876714273
2008-11-01,Wyoming,201192.9731345162
2008-12-01,Wyoming,201056.25177339153
2009-01-01,Wyoming,201041.85818296173
2009-02-01,Wyoming,200934.91447612175
2009-03-01,Wyoming,200550.0865681447
2009-04-01,Wyoming,199958.1150983975
2009-05-01,Wyoming,199533.89219687905
2009-06-01,Wyoming,199261.4749416225
2009-07-01,Wyoming,199013.25597194707
2009-08-01,Wyoming,198469.10820372103
2009-09-01,Wyoming,197814.9398168663
2009-10-01,Wyoming,197140.09547598628
2009-11-01,Wyoming,196424.446770591
2009-12-01,Wyoming,195901.12618937195
2010-01-01,Wyoming,195564.9045041762
2010-02-01,Wyoming,195504.11107918216
2010-03-01,Wyoming,195509.24422694417
2010-04-01,Wyoming,195606.53387825735
2010-05-01,Wyoming,195949.06431897156
2010-06-01,Wyoming,196305.77620126688
2010-07-01,Wyoming,196403.8574054037
2010-08-01,Wyoming,196171.9078710929
2010-09-01,Wyoming,195806.31762064763
2010-10-01,Wyoming,195553.3189377219
2010-11-01,Wyoming,195207.8838627131
2010-12-01,Wyoming,194900.79924459383
2011-01-01,Wyoming,194698.4422929841
2011-02-01,Wyoming,194662.00347074008
2011-03-01,Wyoming,194690.16747223036
2011-04-01,Wyoming,194632.57564309065
2011-05-01,Wyoming,194373.8374263765
2011-06-01,Wyoming,193797.31894883644
2011-07-01,Wyoming,193317.8560054542
2011-08-01,Wyoming,193108.5577005873
2011-09-01,Wyoming,193225.1726613006
2011-10-01,Wyoming,193209.10279083403
2011-11-01,Wyoming,193293.55460157047
2011-12-01,Wyoming,193462.2650132409
2012-01-01,Wyoming,194061.2465107733
2012-02-01,Wyoming,194795.5429326273
2012-03-01,Wyoming,195775.11476924608
2012-04-01,Wyoming,196751.07545906183
2012-05-01,Wyoming,197934.16906500855
2012-06-01,Wyoming,199156.41564916176
2012-07-01,Wyoming,200304.0425045975
2012-08-01,Wyoming,201122.00897756396
2012-09-01,Wyoming,202012.87383204748
2012-10-01,Wyoming,202794.13323282715
2012-11-01,Wyoming,203651.6099624669
2012-12-01,Wyoming,204194.5107040178
2013-01-01,Wyoming,204927.22890107753
2013-02-01,Wyoming,205629.49230238397
2013-03-01,Wyoming,206315.96905759827
2013-04-01,Wyoming,206882.08585831377
2013-05-01,Wyoming,207340.7478631964
2013-06-01,Wyoming,207746.2235707811
2013-07-01,Wyoming,207733.17139185595
2013-08-01,Wyoming,207705.10252648583
2013-09-01,Wyoming,207872.7157685433
2013-10-01,Wyoming,208352.7005025621
2013-11-01,Wyoming,208597.6847022129
2013-12-01,Wyoming,208637.7060393519
2014-01-01,Wyoming,208586.3587646981
2014-02-01,Wyoming,208631.39269632995
2014-03-01,Wyoming,208728.7214437202
2014-04-01,Wyoming,208919.73929881025
2014-05-01,Wyoming,209546.4571763006
2014-06-01,Wyoming,210052.37639509115
2014-07-01,Wyoming,210755.73255009303
2014-08-01,Wyoming,211347.26234265615
2014-09-01,Wyoming,212144.99529591657
2014-10-01,Wyoming,212651.74975191787
2014-11-01,Wyoming,213081.2846439759
2014-12-01,Wyoming,213764.29257279573
2015-01-01,Wyoming,214830.2611148857
2015-02-01,Wyoming,216297.84277003945
2015-03-01,Wyoming,217781.74115476335
2015-04-01,Wyoming,219166.04897484984
2015-05-01,Wyoming,220331.89992340343
2015-06-01,Wyoming,221415.484697254
2015-07-01,Wyoming,222824.78917559437
2015-08-01,Wyoming,224393.0697863211
2015-09-01,Wyoming,226006.43437512216
2015-10-01,Wyoming,227218.2225580252
2015-11-01,Wyoming,228046.76241202405
2015-12-01,Wyoming,228429.73494071417
2016-01-01,Wyoming,228784.4918504816
2016-02-01,Wyoming,229258.55259718944
2016-03-01,Wyoming,229609.57440570704
2016-04-01,Wyoming,229676.56172818327
2016-05-01,Wyoming,229656.21609827763
2016-06-01,Wyoming,229734.03836215625
2016-07-01,Wyoming,229605.04382991767
2016-08-01,Wyoming,229198.21402539127
2016-09-01,Wyoming,228594.1199577419
2016-10-01,Wyoming,228333.8715171805
2016-11-01,Wyoming,228403.8817201332
2016-12-01,Wyoming,228808.8831252544
2017-01-01,Wyoming,229162.4421137583
2017-02-01,Wyoming,229289.63806058423
2017-03-01,Wyoming,229289.0835109733
2017-04-01,Wyoming,229528.1528161211
2017-05-01,Wyoming,229766.76168554975
2017-06-01,Wyoming,230005.0887923308
2017-07-01,Wyoming,230025.3447397056
2017-08-01,Wyoming,230045.1692718855
2017-09-01,Wyoming,230130.77147347716
2017-10-01,Wyoming,230395.89645533275
2017-11-01,Wyoming,230789.93149542095
2017-12-01,Wyoming,231286.316118745
2018-01-01,Wyoming,231692.39731802975
2018-02-01,Wyoming,231899.6864271269
2018-03-01,Wyoming,232256.1852142158
2018-04-01,Wyoming,232411.67629600604
2018-05-01,Wyoming,232673.0465282201
2018-06-01,Wyoming,232600.6495088512
2018-07-01,Wyoming,233153.32393916592
2018-08-01,Wyoming,233904.26686504172
2018-09-01,Wyoming,235036.43383938805
2018-10-01,Wyoming,235770.2486804003
2018-11-01,Wyoming,236389.98922665103
2018-12-01,Wyoming,236783.30373986665
2019-01-01,Wyoming,237305.5332255742
2019-02-01,Wyoming,238123.07892566104
2019-03-01,Wyoming,239366.3585646836
2019-04-01,Wyoming,240801.87015087417
2019-05-01,Wyoming,242048.7212489374
2019-06-01,Wyoming,243422.36905666048
2019-07-01,Wyoming,244770.8076004458
2019-08-01,Wyoming,246393.9590347401
2019-09-01,Wyoming,247581.9067884574
2019-10-01,Wyoming,248873.1538115493
2019-11-01,Wyoming,250220.05232074275
2019-12-01,Wyoming,251928.5967192292
2020-01-01,Wyoming,253137.41996733577
2020-02-01,Wyoming,254068.1193859978
2020-03-01,Wyoming,254942.73582013935
2020-04-01,Wyoming,256187.53732768956
2020-05-01,Wyoming,257287.00391307537
2020-06-01,Wyoming,258138.0511002078
2020-07-01,Wyoming,259049.49169658727
2020-08-01,Wyoming,260522.6833147247
2020-09-01,Wyoming,262687.19246639946
2020-10-01,Wyoming,265038.7336989859
2020-11-01,Wyoming,267736.0125064312
2020-12-01,Wyoming,270217.3377266736
2021-01-01,Wyoming,272593.0822669632
2021-02-01,Wyoming,274943.7361455489
2021-03-01,Wyoming,277646.40068785555
2021-04-01,Wyoming,280610.31759534444
2021-05-01,Wyoming,283389.13279657223
2021-06-01,Wyoming,285788.16222244664
2021-07-01,Wyoming,287945.7972372057
2021-08-01,Wyoming,289894.1359559851
2021-09-01,Wyoming,291599.5713422044
2021-10-01,Wyoming,293643.9588316146
2021-11-01,Wyoming,296201.52063050226
2021-12-01,Wyoming,299028.85835985444
2022-01-01,Wyoming,302326.6227603769
2022-02-01,Wyoming,305426.29857527645
2022-03-01,Wyoming,309081.60242313705
2022-04-01,Wyoming,312451.6651329938
2022-05-01,Wyoming,315753.31555324415
2022-06-01,Wyoming,319046.15591209586
2022-07-01,Wyoming,321444.6821880353
2022-08-01,Wyoming,322636.2502076348
2022-09-01,Wyoming,322529.1807606198
2022-10-01,Wyoming,322867.91833756835
2022-11-01,Wyoming,323563.15716840053
2022-12-01,Wyoming,324034.9317591129
2023-01-01,Wyoming,323688.31997643044
2023-02-01,Wyoming,323158.6213425917
2023-03-01,Wyoming,323215.94640515227
2023-04-01,Wyoming,324136.7499954792
2023-05-01,Wyoming,325829.68771863746
2023-06-01,Wyoming,327837.90719562763
2023-07-01,Wyoming,329489.6133552085
2023-08-01,Wyoming,331109.7655180982
2023-09-01,Wyoming,332422.3335349303
2023-10-01,Wyoming,333679.95295308606
2023-11-01,Wyoming,334078.8096174928
2023-12-01,Wyoming,333728.88923319493
2024-01-01,Wyoming,333215.0396442556
2024-02-01,Wyoming,333463.8496954691
2024-03-01,Wyoming,334660.296124059
2024-04-01,Wyoming,336230.17047588667
2024-05-01,Wyoming,337551.50878807943
2024-06-01,Wyoming,338285.84041745286
2024-07-01,Wyoming,338789.4010988667
2024-08-01,Wyoming,340158.3219172179
2024-09-01,Wyoming,342403.55384387344
2024-10-01,Wyoming,345114.540785509
2024-11-01,Wyoming,347316.727766317
2024-12-01,Wyoming,349561.6728459573
2025-01-01,Wyoming,351512.4798603283
2025-02-01,Wyoming,353373.56808438135
2025-03-01,Wyoming,354258.2294364048
2025-04-01,Wyoming,354939.627070191
2025-05-01,Wyoming,355230.3028415048
2025-06-01,Wyoming,355742.8172500702
2025-07-01,Wyoming,356615.7414393176
2025-08-01,Wyoming,357728.55954674893
2025-09-01,Wyoming,358096.0464079058
2025-10-01,Wyoming,357627.6696203013
2025-11-01,Wyoming,356688.06449968874
2000-01-01,Kentucky,88940.65910941515
2000-02-01,Kentucky,88986.5787350765
2000-03-01,Kentucky,89070.12761466067
2000-04-01,Kentucky,89277.75422351393
2000-05-01,Kentucky,89553.69574811542
2000-06-01,Kentucky,89857.0369056349
2000-07-01,Kentucky,90199.04592181036
2000-08-01,Kentucky,90590.29450997198
2000-09-01,Kentucky,91024.546301564
2000-10-01,Kentucky,91430.23464323948
2000-11-01,Kentucky,91859.43540504535
2000-12-01,Kentucky,92306.3042345642
2001-01-01,Kentucky,92826.1300495843
2001-02-01,Kentucky,93300.37304035522
2001-03-01,Kentucky,93752.49910074192
2001-04-01,Kentucky,94157.92445569688
2001-05-01,Kentucky,94581.58494961156
2001-06-01,Kentucky,95032.82976802066
2001-07-01,Kentucky,95482.97568484663
2001-08-01,Kentucky,95880.48187004749
2001-09-01,Kentucky,96222.41831901632
2001-10-01,Kentucky,96523.21611218214
2001-11-01,Kentucky,96810.4992347792
2001-12-01,Kentucky,97069.77714682382
2002-01-01,Kentucky,97285.07360669956
2002-02-01,Kentucky,97499.04832437236
2002-03-01,Kentucky,97699.8702606079
2002-04-01,Kentucky,97905.91637500604
2002-05-01,Kentucky,98096.72369922088
2002-06-01,Kentucky,98309.05093985552
2002-07-01,Kentucky,98573.14225535865
2002-08-01,Kentucky,98863.61787192574
2002-09-01,Kentucky,99172.48128908683
2002-10-01,Kentucky,99466.9948054462
2002-11-01,Kentucky,99755.88900020158
2002-12-01,Kentucky,100009.85250300856
2003-01-01,Kentucky,100236.7037152504
2003-02-01,Kentucky,100477.27149050884
2003-03-01,Kentucky,100730.6287144556
2003-04-01,Kentucky,100999.33937733962
2003-05-01,Kentucky,101276.41689433769
2003-06-01,Kentucky,101555.47212807668
2003-07-01,Kentucky,101845.79842486896
2003-08-01,Kentucky,102145.01358491756
2003-09-01,Kentucky,102483.95672490729
2003-10-01,Kentucky,102831.6135182522
2003-11-01,Kentucky,103153.11986734964
2003-12-01,Kentucky,103436.41377422916
2004-01-01,Kentucky,103684.98861333833
2004-02-01,Kentucky,103938.52368563444
2004-03-01,Kentucky,104163.8344959786
2004-04-01,Kentucky,104351.9910811163
2004-05-01,Kentucky,104555.85830458444
2004-06-01,Kentucky,104803.54708189525
2004-07-01,Kentucky,105126.55183178368
2004-08-01,Kentucky,105442.93235940144
2004-09-01,Kentucky,105755.18772205876
2004-10-01,Kentucky,106099.09844241595
2004-11-01,Kentucky,106432.79747014889
2004-12-01,Kentucky,106760.64761378508
2005-01-01,Kentucky,107087.82413467836
2005-02-01,Kentucky,107453.03578213672
2005-03-01,Kentucky,107893.27059373328
2005-04-01,Kentucky,108362.30944575112
2005-05-01,Kentucky,108829.06471001508
2005-06-01,Kentucky,109255.99305476464
2005-07-01,Kentucky,109669.00452163174
2005-08-01,Kentucky,110067.41872924325
2005-09-01,Kentucky,110446.13868581208
2005-10-01,Kentucky,110752.78906228323
2005-11-01,Kentucky,111069.24138638914
2005-12-01,Kentucky,111389.85082356946
2006-01-01,Kentucky,111721.36020500476
2006-02-01,Kentucky,112021.90319922868
2006-03-01,Kentucky,112316.74980114172
2006-04-01,Kentucky,112611.55807122162
2006-05-01,Kentucky,112880.85406236524
2006-06-01,Kentucky,113120.17801636684
2006-07-01,Kentucky,113329.93951051882
2006-08-01,Kentucky,113533.20519794089
2006-09-01,Kentucky,113810.989340941
2006-10-01,Kentucky,114113.12423139556
2006-11-01,Kentucky,114420.48205766536
2006-12-01,Kentucky,114634.8619712115
2007-01-01,Kentucky,114807.72098693182
2007-02-01,Kentucky,114970.94334830184
2007-03-01,Kentucky,115085.61276360176
2007-04-01,Kentucky,115102.0760061548
2007-05-01,Kentucky,115099.0693752432
2007-06-01,Kentucky,115118.42288697403
2007-07-01,Kentucky,115195.8862600844
2007-08-01,Kentucky,115288.6471693194
2007-09-01,Kentucky,115375.1456660886
2007-10-01,Kentucky,115494.59550540632
