,Florida,California,Virginia,Texas,Massachusetts,New York,Connecticut,New Jersey,Washington,Michigan,Arizona,Colorado,Utah,Maine,North Carolina,Iowa,New Hampshire,Montana,Kansas,the District of Columbia,Rhode Island,Oregon,Vermont,Missouri,Pennsylvania,New Mexico,Maryland,Idaho,Georgia,Nevada,Tennessee,Illinois,Minnesota,Oklahoma,South Carolina,Mississippi,Indiana,Hawaii,Alabama,North Dakota,Louisiana,Arkansas,Wisconsin,Alaska,West Virginia,Ohio,Nebraska,South Dakota,Wyoming,Kentucky,Delaware
2017-04-01,210608.82602129644,466685.69556310883,251100.73957409486,188879.02981630492,380798.70930617023,301543.078162498,243427.78280157046,314858.61993779574,331143.30148151296,142606.40816513167,230381.4204444931,340921.366803711,276749.0621709058,204673.70152267706,177991.90401911107,143327.4249197377,247016.35533560265,231622.5914171935,136098.99228346322,517924.44798473915,258582.0685335686,315134.8675717507,239161.21731774535,147931.3097116875,169594.97421963504,176778.91595586142,289042.2753499279,216714.9028174456,173266.68372719522,240896.80095516323,173442.58212365347,178179.90602762043,217166.96180635373,128905.46809913195,169911.4955394131,135090.4567082408,133181.36591646762,557670.9641279477,143577.91735765108,222788.3179661959,179013.38732480546,138947.75458716517,176945.55008355333,278326.0301317019,112189.24478741968,131287.14792435578,155092.86778735873,183880.69887898478,229528.1528161211,129302.2996189632,257812.66909320524
2017-05-01,211899.33581362278,470775.0826424258,251757.76315079394,189909.99361110732,383344.9203903638,303219.1478821533,244403.7562264543,316325.18215140374,334191.2065238836,143598.6998973097,231674.7648748473,343567.70502266375,278931.36256255605,206054.59786088203,178874.96559741185,143735.80693134278,248735.3896386861,232934.1063745971,136558.0377058088,519107.05530883156,260583.82843083658,317290.01888334984,240388.67535554722,148548.74870868528,170069.8281462002,177431.0613524822,289878.007019078,218254.77092506946,174197.12443917466,243005.10715904002,174392.32466291412,178832.3423815806,218765.68326493268,129179.36027435008,170599.3696719935,135023.173369861,133950.504496726,560457.4052842425,143711.8070250569,222816.37945756817,178569.2092038167,139342.07608655322,177851.42221840308,278318.8023118528,112568.43927415239,131878.53978354577,156033.1929770859,184801.20234290697,229766.76168554975,129872.58037012543,258067.5855709106
2017-06-01,213230.23767029052,474279.8150885901,252379.53612082222,190839.1959091866,385647.8878322306,304690.9510461471,245257.2126265897,317891.30418187263,337039.55647100694,144551.26096516332,233006.81531943442,345596.0990845495,281048.3683353273,207636.47668187114,179790.91926214218,144170.78806908068,250355.53385578326,234322.521047144,136882.15627360682,520826.4066515654,262418.0160997614,319282.7223057453,241450.62124120854,149082.68734342555,170567.96312413283,177977.30360235463,290404.3439660654,219828.27034977122,175060.27821222914,245136.98798813837,175280.9394501158,179029.42076463377,220108.69796949733,129449.46384099203,171308.86834558635,134916.71864709,134723.54441322084,562990.4813089421,143814.6449296097,222848.3386693767,178259.7742136036,139632.8910154735,178741.00921206092,278523.2663562682,112652.77351457806,132476.09926812828,156993.4362250121,185606.58636973958,230005.08879233082,130436.19484344123,258093.93399876403
2017-07-01,214494.712301438,475986.0761174281,252848.88973539523,191558.4241945406,387632.4484645946,305776.5304005014,245961.43312364328,319051.0396624975,339634.5134352728,145534.7553082976,234309.89879933934,346960.3669510668,282980.755922752,209097.03278094894,180651.76348687406,144617.47165958534,251747.9221471216,235542.2308998987,137176.63745854364,522468.03941248247,263832.24713684357,320939.56534994225,242334.47655637437,149528.19033981577,171090.0946637228,178460.21744308525,290606.4197213444,221265.48818746035,175991.27978468718,247417.0678036414,176131.51296808734,179178.32928250657,220993.00444783887,129700.62618209994,171928.6461224703,134904.76166467287,135474.8368734943,565442.5604074078,144086.9715893393,222810.05922511732,178324.34312712424,140014.36758491144,179618.7376170768,278722.24187861447,112419.74959953943,133091.7793485981,157851.88444003192,186203.78773120916,230025.3447397056,131075.42059603985,257911.8962909135
2017-08-01,215922.32979458946,477460.82596642204,253367.3131715071,192320.88695862875,389270.52488273924,307120.35255404765,246382.48059383585,319889.0659849251,342238.15959941875,146375.32732989755,235699.30301924306,348063.82817767636,284950.583606205,210442.06533715813,181593.14121333556,144977.8880317099,252966.46004795484,236876.89994266455,137498.1748544361,523913.4245804799,264910.36676220427,322574.958086302,243208.00588995218,149959.5025926185,171662.6016709661,178857.4094395422,290928.41642665217,222644.20187273284,176993.03677156987,250128.9692367526,177115.04018009632,179370.00383033892,221591.82047514338,129973.01663892805,172674.02319583483,135169.58617319944,136231.28593719992,568152.5165367866,144550.09776718728,222453.81191962564,178846.14789681332,140377.2502963798,180365.4749225465,279212.2362204628,112176.58419716616,133744.9708317933,158571.12500595642,186667.05634623603,230045.1692718855,131735.39163997103,258161.1145000415
2017-09-01,217305.06988932914,479013.58969225176,253992.46721367037,193095.08489342895,391163.4645781752,308484.6091575211,246780.5852553555,320684.11082635727,344703.87617833767,147124.24974937917,237074.55436071535,349367.0198325357,286890.51611694554,211357.71503697833,182531.95628424475,145388.33086426277,253981.16711042842,237912.2217111315,137936.728527095,525172.0316335275,266070.76405251486,324028.54981490923,244036.05983451693,150475.82131666606,172302.60001898673,179268.16265158463,291789.9537730064,224113.77693709222,178077.55596577833,253106.94813304566,178316.07386264228,179981.31485672024,222107.67448359868,130345.82826438366,173549.1262391399,135573.83112057458,136994.8393214224,571090.5447982234,145170.80067761344,221947.26954841867,179676.87654378382,140917.130313945,181122.25735216428,280110.9023745794,112349.09323826151,134332.02455412087,159259.59054150025,187274.4659647255,230130.77147347716,132571.85551464188,258779.90682416238
2017-10-01,218787.87223821646,482390.28042907873,254896.62242167778,194018.3923092436,392931.8457137483,310189.4783522754,247202.54388435115,321690.76508155646,347038.1746737535,147831.10782648376,238469.81927110034,351091.259977859,288803.3603217185,212164.73303221818,183533.39572265267,145897.1427727596,255100.34520247116,238905.49823560377,138366.01837936018,525933.2322662823,267305.7383118735,325459.9121014502,244907.51836313235,151093.37919967456,173080.8790985285,179657.78584703873,292882.7790737368,225765.682133665,179234.99174101456,256245.9422213044,179627.75336320745,180821.7036264385,222780.16107983937,130826.6172855177,174450.18447680282,136012.35794806076,137736.3383772504,574406.1449366641,145810.402703246,221308.868146032,180431.65190735352,141481.26145802723,181965.2664877229,281121.5187610791,112742.33070901,134953.494307221,160023.9558686586,188043.23668241748,230395.89645533275,133201.93783156527,259642.0236717416
2017-11-01,220313.8142872121,486134.69150576927,255889.39627376813,195035.1715188073,394854.9060333814,311572.09741188906,248013.54356570603,322934.4316067363,349453.65514256456,148736.23740045377,239706.42291873725,353224.54422426317,290762.7886094702,212987.54562767557,184683.23667153946,146427.52852477692,256352.64864684417,239780.03069273266,138818.08274384917,527160.2024712426,268986.1477139634,326940.8782039391,245933.69356886143,151799.5483801746,174004.20226662446,180248.55545477252,294029.33044996235,227638.4322496002,180603.67375206112,259287.4966214505,181003.45192876915,181865.11746465953,223831.89279149985,131301.61061367407,175470.47529946605,136267.68189494475,138627.44508116855,577177.5745579158,146477.69932984115,220740.24791116212,180920.8193175497,142116.31803683544,182982.43109243546,282108.62331814977,113259.62749925772,135677.25557685894,160886.98699607447,189054.7514898736,230789.93149542095,133627.55891674597,260102.0365912031
2017-12-01,221911.39377925513,490535.46152661246,256928.73925455593,196164.0733506511,396557.0887086129,313115.3933365111,248877.00997041454,324080.87969551666,352200.93697204517,149705.49895607145,240937.47666518265,355793.8543414387,292888.71216527035,213911.09196757225,185899.05328847244,146840.45661154218,257820.6143551578,240842.4890927337,139389.4937027247,529215.2181324363,270739.7544739925,328797.8895334081,246891.7872460748,152483.1499308592,174930.14175951388,180844.52041713885,295167.2658281782,229533.4855779661,182175.93818646445,262421.1400483509,182267.48184667257,182906.4563050314,225258.5660362829,131769.5126587375,176425.13536363948,136361.26009903883,139458.11776265557,579278.8800434932,147069.18162223257,220111.64919554174,181092.89406210478,142723.55909553572,183935.19888243984,282526.5266074931,113493.37340906961,136429.93260300855,161677.45268873198,189934.54855466564,231286.316118745,133791.80527688257,260480.9355583796
2018-01-01,223332.3258984134,495504.81896430807,257812.801442789,197283.54432180466,398457.68410311936,314509.5047917213,249608.01925702952,325148.3066477599,355400.0241532228,150780.85654269764,242361.6972146783,358573.74733534345,295247.9604143537,214871.1659952492,187070.46680415524,147196.13985861637,259255.76105472597,241885.79164196528,140054.4381901813,533182.0999898795,272398.6757695886,331104.0759437727,247771.10806357523,153220.69598212294,175757.6476399661,181295.35261590438,296197.7267726892,231520.08760254714,183735.369501168,265313.1130548898,183449.11415758161,184015.08402288053,226764.0078853361,132322.01467168718,177340.57716472892,136534.2368478362,140224.0551197544,581010.8606711688,147595.17001381863,219589.21821679708,181460.54184591616,143233.10937974893,184736.06560438158,282840.330603586,113761.64662615904,137068.06886474698,162461.8630423684,190650.45467429477,231692.39731802978,134185.09395640588,260925.92861495077
2018-02-01,224580.26805155585,500985.4518121258,258671.06689507313,198302.14722167907,400527.1087573089,315626.1431330125,249966.6753114598,326094.5230414145,358921.0591820151,151792.9332495949,243997.02874174927,361384.1533586171,297718.7973203578,215680.97436056938,188132.04441150502,147728.7137424243,260566.99322912624,242915.67633195443,140819.40781347294,537896.5220511057,273670.5232276916,333702.579446056,248606.32178466397,154094.82078140974,176480.02011463544,181785.0580350575,297060.93147850054,233670.78258190808,185209.91590130908,268164.99570599134,184462.32242465718,184979.5237178586,228352.06108490037,132809.7745758261,178212.93344870777,136933.40429534495,140894.02559183372,582837.707711618,148027.80291857134,219241.71554887245,181855.42473018254,143641.64138587614,185590.13636104634,283044.654786773,114042.42957891368,137608.50690992482,163320.9769721472,191195.73335251436,231899.6864271269,135033.03876080204,261753.36669935798
2018-03-01,225835.6014527932,505981.42611117236,259702.55455111727,199495.2686720281,403022.8997513621,317080.9042982618,250385.25572023945,327444.5915866809,362938.2338538025,153112.43692414105,245684.81245851776,364126.2043498457,300380.81052938686,216890.61180743013,189292.99151291445,148476.54911822302,262269.6623671663,244255.59630111288,141697.97138885123,542749.4816785294,275297.70230612654,336498.75220395654,249732.68526964457,155268.2877316367,177480.200352757,182448.70258744174,298053.23608877935,236296.96969023233,186679.49983312076,271001.1330043306,185653.500289957,186128.81726008924,230211.58988325577,133364.6284314727,179270.6692892351,137918.80803505937,141847.03955249788,585459.58591616,148731.8384591461,219361.64887291452,182593.73780949836,144281.13436389956,186809.16959330378,283536.69240867544,114865.2958109425,138432.6751851353,164341.54457810966,192020.6005902772,232256.1852142158,136305.60240585395,262871.1287658518
2018-04-01,227079.68899158438,510090.7426436975,260557.44755289727,200611.59928687825,405518.91241845716,318707.4577623712,250525.72428396624,328728.0709578797,366842.4011971063,154314.47993579574,247148.22151830207,366577.59781650983,302706.72941505926,218324.11915180343,190316.6016828413,149116.5319762367,263998.5287947734,245659.08804440006,142473.95845915098,545931.0884421979,277152.1887787397,338903.5455733097,250656.82937025605,156379.65502453674,178430.2412645292,183088.3720233617,298880.9848930182,239007.71199264005,187975.70018775217,273840.2128984684,186677.7602348324,186986.88271680792,232094.2132808805,133840.7201036509,180111.68799752303,138698.9797943453,142853.9762175315,588106.2054212295,149275.68167523638,219349.56049881293,182827.73569886692,144798.8539434107,188125.4940816617,283934.8000941609,115809.50152868168,139338.89883011012,165250.1111667823,192848.39203935882,232411.67629600604,137404.02824780313,264031.69730972796
2018-05-01,228369.95917088506,513850.3961928978,261307.16703835048,201775.82203085197,408146.8090617442,321074.0087942032,250713.77360162113,330120.88682044466,370675.6700198582,155514.3843148284,248746.58887785312,368920.37008052197,304906.8916686439,219906.40915486138,191275.73901359164,149696.71664511086,265970.7945466473,247162.29424947876,143207.53025332702,548771.421849341,279140.33718471095,340934.37606466847,251267.0725076352,157292.07572594122,179184.8351392163,183616.692875266,299826.31375975866,241818.53443485126,189216.24854409872,276894.8376275042,187704.51291439836,187653.38701584408,233765.3620153294,134198.1862323291,180838.17541548875,139161.31805847402,143880.64264018933,591356.1188159193,149769.5953501953,219215.34831230994,182791.5563907861,145311.2339995762,189391.12814121033,284081.7245081511,116652.5526846864,140302.2377320831,166097.64164294695,193762.92399197278,232673.0465282201,138186.84867031887,265050.78940705
